seller_product_id,seller_id,product_id,seller_price_usd,listing_created_at,listing_active_flag,scenario_name
seller_product_0001736,seller_000699,product_001000,24.5,2024-01-01T00:00:00,True,baseline
seller_product_0001737,seller_000906,product_001000,23.73,2024-01-01T00:00:00,True,baseline
seller_product_0001738,seller_000142,product_001001,150.89,2024-01-01T00:00:00,True,baseline
seller_product_0001739,seller_000968,product_001001,165.86,2024-01-01T00:00:00,True,baseline
seller_product_0001740,seller_000638,product_001002,29.51,2024-01-01T00:00:00,True,baseline
seller_product_0001741,seller_000134,product_001003,22.58,2024-01-01T00:00:00,True,baseline
seller_product_0001742,seller_000440,product_001003,19.39,2024-01-01T00:00:00,True,baseline
seller_product_0001743,seller_000586,product_001003,23.61,2024-01-01T00:00:00,True,baseline
seller_product_0001744,seller_000640,product_001003,22.58,2024-01-01T00:00:00,True,baseline
seller_product_0001745,seller_000614,product_001004,163.21,2024-01-01T00:00:00,True,baseline
seller_product_0001746,seller_000513,product_001005,75.68,2024-01-01T00:00:00,True,baseline
seller_product_0001747,seller_000051,product_001006,53.44,2024-01-01T00:00:00,True,baseline
seller_product_0001748,seller_001143,product_001006,65.17,2024-01-01T00:00:00,True,baseline
seller_product_0001749,seller_000893,product_001007,60.03,2024-01-01T00:00:00,True,baseline
seller_product_0001750,seller_000290,product_001008,70.55,2024-01-01T00:00:00,True,baseline
seller_product_0001751,seller_000350,product_001008,61.62,2024-01-01T00:00:00,True,baseline
seller_product_0001752,seller_000436,product_001008,71.58,2024-01-01T00:00:00,True,baseline
seller_product_0001753,seller_000864,product_001008,66.8,2024-01-01T00:00:00,True,baseline
seller_product_0001754,seller_000864,product_001009,16.3,2024-01-01T00:00:00,True,baseline
seller_product_0001755,seller_000298,product_001010,69.07,2024-01-01T00:00:00,True,baseline
seller_product_0001756,seller_000594,product_001010,75.06,2024-01-01T00:00:00,True,baseline
seller_product_0001757,seller_000671,product_001010,74.07,2024-01-01T00:00:00,True,baseline
seller_product_0001758,seller_000344,product_001011,74.04,2024-01-01T00:00:00,True,baseline
seller_product_0001759,seller_000700,product_001012,65.48,2024-01-01T00:00:00,True,baseline
seller_product_0001760,seller_000907,product_001012,61.38,2024-01-01T00:00:00,True,baseline
seller_product_0001761,seller_000136,product_001013,186.03,2024-01-01T00:00:00,True,baseline
seller_product_0001762,seller_000163,product_001013,180.1,2024-01-01T00:00:00,True,baseline
seller_product_0001763,seller_000406,product_001013,159.12,2024-01-01T00:00:00,True,baseline
seller_product_0001764,seller_000753,product_001013,166.69,2024-01-01T00:00:00,True,baseline
seller_product_0001765,seller_000076,product_001014,72.37,2024-01-01T00:00:00,True,baseline
seller_product_0001766,seller_000550,product_001014,68.76,2024-01-01T00:00:00,True,baseline
seller_product_0001767,seller_000267,product_001015,51.82,2024-01-01T00:00:00,True,baseline
seller_product_0001768,seller_000850,product_001016,170.32,2024-01-01T00:00:00,True,baseline
seller_product_0001769,seller_001026,product_001017,36.76,2024-01-01T00:00:00,True,baseline
seller_product_0001770,seller_000311,product_001018,105.7,2024-01-01T00:00:00,True,baseline
seller_product_0001771,seller_000401,product_001019,132.83,2024-01-01T00:00:00,True,baseline
seller_product_0001772,seller_000837,product_001020,99.72,2024-01-01T00:00:00,True,baseline
seller_product_0001773,seller_000311,product_001021,40.72,2024-01-01T00:00:00,True,baseline
seller_product_0001774,seller_000592,product_001021,38.78,2024-01-01T00:00:00,True,baseline
seller_product_0001775,seller_000361,product_001022,121.76,2024-01-01T00:00:00,True,baseline
seller_product_0001776,seller_001127,product_001023,63.13,2024-01-01T00:00:00,True,baseline
seller_product_0001777,seller_000737,product_001024,37.31,2024-01-01T00:00:00,True,baseline
seller_product_0001778,seller_000650,product_001025,194.88,2024-01-01T00:00:00,True,baseline
seller_product_0001779,seller_000764,product_001026,217.98,2024-01-01T00:00:00,True,baseline
seller_product_0001780,seller_000989,product_001026,187.55,2024-01-01T00:00:00,True,baseline
seller_product_0001781,seller_000114,product_001027,101.84,2024-01-01T00:00:00,True,baseline
seller_product_0001782,seller_000847,product_001027,90.32,2024-01-01T00:00:00,True,baseline
seller_product_0001783,seller_001186,product_001027,91.78,2024-01-01T00:00:00,True,baseline
seller_product_0001784,seller_000344,product_001028,59.76,2024-01-01T00:00:00,True,baseline
seller_product_0001785,seller_000446,product_001028,63.08,2024-01-01T00:00:00,True,baseline
seller_product_0001786,seller_000315,product_001029,86.78,2024-01-01T00:00:00,True,baseline
seller_product_0001787,seller_001042,product_001030,52.36,2024-01-01T00:00:00,True,baseline
seller_product_0001788,seller_000689,product_001031,39.74,2024-01-01T00:00:00,True,baseline
seller_product_0001789,seller_000951,product_001031,48.13,2024-01-01T00:00:00,True,baseline
seller_product_0001790,seller_000255,product_001032,99.16,2024-01-01T00:00:00,True,baseline
seller_product_0001791,seller_000924,product_001032,106.53,2024-01-01T00:00:00,True,baseline
seller_product_0001792,seller_000864,product_001033,143.55,2024-01-01T00:00:00,True,baseline
seller_product_0001793,seller_000483,product_001034,49.21,2024-01-01T00:00:00,True,baseline
seller_product_0001794,seller_000907,product_001035,49.44,2024-01-01T00:00:00,True,baseline
seller_product_0001795,seller_001070,product_001035,48.4,2024-01-01T00:00:00,True,baseline
seller_product_0001796,seller_000899,product_001036,63.77,2024-01-01T00:00:00,True,baseline
seller_product_0001797,seller_000913,product_001037,18.71,2024-01-01T00:00:00,True,baseline
seller_product_0001798,seller_000123,product_001038,54.51,2024-01-01T00:00:00,True,baseline
seller_product_0001799,seller_000440,product_001038,51.44,2024-01-01T00:00:00,True,baseline
seller_product_0001800,seller_000605,product_001039,231.96,2024-01-01T00:00:00,True,baseline
seller_product_0001801,seller_001191,product_001040,121.18,2024-01-01T00:00:00,True,baseline
seller_product_0001802,seller_001124,product_001041,60.15,2024-01-01T00:00:00,True,baseline
seller_product_0001803,seller_000466,product_001042,483.67,2024-01-01T00:00:00,True,baseline
seller_product_0001804,seller_000331,product_001043,227.62,2024-01-01T00:00:00,True,baseline
seller_product_0001805,seller_000420,product_001043,213.26,2024-01-01T00:00:00,True,baseline
seller_product_0001806,seller_000519,product_001043,224.46,2024-01-01T00:00:00,True,baseline
seller_product_0001807,seller_001188,product_001043,227.82,2024-01-01T00:00:00,True,baseline
seller_product_0001808,seller_000271,product_001044,86.04,2024-01-01T00:00:00,True,baseline
seller_product_0001809,seller_000956,product_001044,82.93,2024-01-01T00:00:00,True,baseline
seller_product_0001810,seller_000269,product_001045,51.31,2024-01-01T00:00:00,True,baseline
seller_product_0001811,seller_000594,product_001046,158.2,2024-01-01T00:00:00,True,baseline
seller_product_0001812,seller_000794,product_001046,170.93,2024-01-01T00:00:00,True,baseline
seller_product_0001813,seller_000031,product_001047,363.87,2024-01-01T00:00:00,True,baseline
seller_product_0001814,seller_000139,product_001047,333.66,2024-01-01T00:00:00,True,baseline
seller_product_0001815,seller_000269,product_001048,58.1,2024-01-01T00:00:00,True,baseline
seller_product_0001816,seller_000073,product_001049,65.22,2024-01-01T00:00:00,True,baseline
seller_product_0001817,seller_000512,product_001049,55.23,2024-01-01T00:00:00,True,baseline
seller_product_0001818,seller_000590,product_001050,393.16,2024-01-01T00:00:00,True,baseline
seller_product_0001819,seller_000412,product_001051,148.5,2024-01-01T00:00:00,True,baseline
seller_product_0001820,seller_000864,product_001052,51.19,2024-01-01T00:00:00,True,baseline
seller_product_0001821,seller_001057,product_001052,52.7,2024-01-01T00:00:00,True,baseline
seller_product_0001822,seller_000729,product_001053,131.25,2024-01-01T00:00:00,True,baseline
seller_product_0001823,seller_000886,product_001053,147.88,2024-01-01T00:00:00,True,baseline
seller_product_0001824,seller_000711,product_001054,28.05,2024-01-01T00:00:00,True,baseline
seller_product_0001825,seller_000906,product_001054,30.04,2024-01-01T00:00:00,True,baseline
seller_product_0001826,seller_000045,product_001055,23.0,2024-01-01T00:00:00,True,baseline
seller_product_0001827,seller_000753,product_001056,23.96,2024-01-01T00:00:00,True,baseline
seller_product_0001828,seller_000761,product_001056,20.82,2024-01-01T00:00:00,True,baseline
seller_product_0001829,seller_000587,product_001057,75.27,2024-01-01T00:00:00,True,baseline
seller_product_0001830,seller_000066,product_001058,144.18,2024-01-01T00:00:00,True,baseline
seller_product_0001831,seller_000376,product_001059,33.22,2024-01-01T00:00:00,True,baseline
seller_product_0001832,seller_000193,product_001060,87.33,2024-01-01T00:00:00,True,baseline
seller_product_0001833,seller_000592,product_001060,83.8,2024-01-01T00:00:00,True,baseline
seller_product_0001834,seller_000753,product_001060,75.77,2024-01-01T00:00:00,True,baseline
seller_product_0001835,seller_000440,product_001061,151.0,2024-01-01T00:00:00,True,baseline
seller_product_0001836,seller_000512,product_001061,144.34,2024-01-01T00:00:00,True,baseline
seller_product_0001837,seller_000471,product_001062,160.75,2024-01-01T00:00:00,True,baseline
seller_product_0001838,seller_000610,product_001063,92.07,2024-01-01T00:00:00,True,baseline
seller_product_0001839,seller_000019,product_001064,337.76,2024-01-01T00:00:00,True,baseline
seller_product_0001840,seller_000087,product_001064,298.85,2024-01-01T00:00:00,True,baseline
seller_product_0001841,seller_000311,product_001064,318.5,2024-01-01T00:00:00,True,baseline
seller_product_0001842,seller_000681,product_001064,341.72,2024-01-01T00:00:00,True,baseline
seller_product_0001843,seller_000621,product_001065,36.02,2024-01-01T00:00:00,True,baseline
seller_product_0001844,seller_000846,product_001065,37.28,2024-01-01T00:00:00,True,baseline
seller_product_0001845,seller_000050,product_001066,189.42,2024-01-01T00:00:00,True,baseline
seller_product_0001846,seller_000351,product_001067,33.19,2024-01-01T00:00:00,True,baseline
seller_product_0001847,seller_000698,product_001067,34.94,2024-01-01T00:00:00,True,baseline
seller_product_0001848,seller_000846,product_001067,33.03,2024-01-01T00:00:00,True,baseline
seller_product_0001849,seller_000610,product_001068,20.4,2024-01-01T00:00:00,True,baseline
seller_product_0001850,seller_000941,product_001069,172.83,2024-01-01T00:00:00,True,baseline
seller_product_0001851,seller_000060,product_001070,100.51,2024-01-01T00:00:00,True,baseline
seller_product_0001852,seller_000520,product_001071,126.32,2024-01-01T00:00:00,True,baseline
seller_product_0001853,seller_001123,product_001071,127.37,2024-01-01T00:00:00,True,baseline
seller_product_0001854,seller_000110,product_001072,46.49,2024-01-01T00:00:00,True,baseline
seller_product_0001855,seller_000275,product_001072,48.6,2024-01-01T00:00:00,True,baseline
seller_product_0001856,seller_000468,product_001073,45.48,2024-01-01T00:00:00,True,baseline
seller_product_0001857,seller_000010,product_001074,72.51,2024-01-01T00:00:00,True,baseline
seller_product_0001858,seller_000401,product_001075,57.28,2024-01-01T00:00:00,True,baseline
seller_product_0001859,seller_001151,product_001076,125.08,2024-01-01T00:00:00,True,baseline
seller_product_0001860,seller_000917,product_001077,28.07,2024-01-01T00:00:00,True,baseline
seller_product_0001861,seller_000396,product_001078,55.58,2024-01-01T00:00:00,True,baseline
seller_product_0001862,seller_000667,product_001079,33.62,2024-01-01T00:00:00,True,baseline
seller_product_0001863,seller_000674,product_001079,37.01,2024-01-01T00:00:00,True,baseline
seller_product_0001864,seller_000784,product_001079,33.81,2024-01-01T00:00:00,True,baseline
seller_product_0001865,seller_001120,product_001079,31.57,2024-01-01T00:00:00,True,baseline
seller_product_0001866,seller_000552,product_001080,57.62,2024-01-01T00:00:00,True,baseline
seller_product_0001867,seller_000294,product_001081,21.79,2024-01-01T00:00:00,True,baseline
seller_product_0001868,seller_000494,product_001081,19.69,2024-01-01T00:00:00,True,baseline
seller_product_0001869,seller_000266,product_001082,88.9,2024-01-01T00:00:00,True,baseline
seller_product_0001870,seller_000990,product_001082,89.69,2024-01-01T00:00:00,True,baseline
seller_product_0001871,seller_000178,product_001083,180.36,2024-01-01T00:00:00,True,baseline
seller_product_0001872,seller_000163,product_001084,61.92,2024-01-01T00:00:00,True,baseline
seller_product_0001873,seller_000721,product_001085,27.4,2024-01-01T00:00:00,True,baseline
seller_product_0001874,seller_000140,product_001086,181.72,2024-01-01T00:00:00,True,baseline
seller_product_0001875,seller_000155,product_001086,165.18,2024-01-01T00:00:00,True,baseline
seller_product_0001876,seller_000962,product_001086,186.3,2024-01-01T00:00:00,True,baseline
seller_product_0001877,seller_001176,product_001086,172.46,2024-01-01T00:00:00,True,baseline
seller_product_0001878,seller_000864,product_001087,19.92,2024-01-01T00:00:00,True,baseline
seller_product_0001879,seller_000703,product_001088,40.15,2024-01-01T00:00:00,True,baseline
seller_product_0001880,seller_000035,product_001089,36.62,2024-01-01T00:00:00,True,baseline
seller_product_0001881,seller_000878,product_001089,46.53,2024-01-01T00:00:00,True,baseline
seller_product_0001882,seller_000290,product_001090,42.4,2024-01-01T00:00:00,True,baseline
seller_product_0001883,seller_000499,product_001090,41.59,2024-01-01T00:00:00,True,baseline
seller_product_0001884,seller_000033,product_001091,83.65,2024-01-01T00:00:00,True,baseline
seller_product_0001885,seller_000269,product_001092,12.49,2024-01-01T00:00:00,True,baseline
seller_product_0001886,seller_000395,product_001092,15.23,2024-01-01T00:00:00,True,baseline
seller_product_0001887,seller_001042,product_001092,15.64,2024-01-01T00:00:00,True,baseline
seller_product_0001888,seller_000168,product_001093,52.16,2024-01-01T00:00:00,True,baseline
seller_product_0001889,seller_000677,product_001093,48.51,2024-01-01T00:00:00,True,baseline
seller_product_0001890,seller_000311,product_001094,54.27,2024-01-01T00:00:00,True,baseline
seller_product_0001891,seller_000764,product_001095,76.28,2024-01-01T00:00:00,True,baseline
seller_product_0001892,seller_000088,product_001096,45.91,2024-01-01T00:00:00,True,baseline
seller_product_0001893,seller_000204,product_001096,58.73,2024-01-01T00:00:00,True,baseline
seller_product_0001894,seller_000349,product_001097,75.04,2024-01-01T00:00:00,True,baseline
seller_product_0001895,seller_000349,product_001098,107.46,2024-01-01T00:00:00,True,baseline
seller_product_0001896,seller_000707,product_001099,383.17,2024-01-01T00:00:00,True,baseline
seller_product_0001897,seller_000223,product_001100,70.41,2024-01-01T00:00:00,True,baseline
seller_product_0001898,seller_000181,product_001101,49.0,2024-01-01T00:00:00,True,baseline
seller_product_0001899,seller_000406,product_001101,52.82,2024-01-01T00:00:00,True,baseline
seller_product_0001900,seller_000701,product_001101,60.74,2024-01-01T00:00:00,True,baseline
seller_product_0001901,seller_001145,product_001101,46.72,2024-01-01T00:00:00,True,baseline
seller_product_0001902,seller_000117,product_001102,42.71,2024-01-01T00:00:00,True,baseline
seller_product_0001903,seller_000561,product_001103,28.93,2024-01-01T00:00:00,True,baseline
seller_product_0001904,seller_001186,product_001103,36.69,2024-01-01T00:00:00,True,baseline
seller_product_0001905,seller_000797,product_001104,129.69,2024-01-01T00:00:00,True,baseline
seller_product_0001906,seller_000438,product_001105,71.32,2024-01-01T00:00:00,True,baseline
seller_product_0001907,seller_000895,product_001106,30.96,2024-01-01T00:00:00,True,baseline
seller_product_0001908,seller_000183,product_001107,76.25,2024-01-01T00:00:00,True,baseline
seller_product_0001909,seller_000308,product_001107,88.35,2024-01-01T00:00:00,True,baseline
seller_product_0001910,seller_000681,product_001107,83.78,2024-01-01T00:00:00,True,baseline
seller_product_0001911,seller_001042,product_001108,42.7,2024-01-01T00:00:00,True,baseline
seller_product_0001912,seller_000066,product_001109,17.78,2024-01-01T00:00:00,True,baseline
seller_product_0001913,seller_000452,product_001109,16.62,2024-01-01T00:00:00,True,baseline
seller_product_0001914,seller_000454,product_001109,15.59,2024-01-01T00:00:00,True,baseline
seller_product_0001915,seller_000136,product_001110,157.69,2024-01-01T00:00:00,True,baseline
seller_product_0001916,seller_000768,product_001111,11.1,2024-01-01T00:00:00,True,baseline
seller_product_0001917,seller_000272,product_001112,173.35,2024-01-01T00:00:00,True,baseline
seller_product_0001918,seller_001186,product_001113,209.07,2024-01-01T00:00:00,True,baseline
seller_product_0001919,seller_000459,product_001114,144.98,2024-01-01T00:00:00,True,baseline
seller_product_0001920,seller_000636,product_001115,220.67,2024-01-01T00:00:00,True,baseline
seller_product_0001921,seller_000392,product_001116,597.01,2024-01-01T00:00:00,True,baseline
seller_product_0001922,seller_000897,product_001117,91.14,2024-01-01T00:00:00,True,baseline
seller_product_0001923,seller_000450,product_001118,53.08,2024-01-01T00:00:00,True,baseline
seller_product_0001924,seller_000729,product_001119,196.47,2024-01-01T00:00:00,True,baseline
seller_product_0001925,seller_000304,product_001120,26.01,2024-01-01T00:00:00,True,baseline
seller_product_0001926,seller_000378,product_001121,73.85,2024-01-01T00:00:00,True,baseline
seller_product_0001927,seller_000810,product_001121,80.95,2024-01-01T00:00:00,True,baseline
seller_product_0001928,seller_000512,product_001122,82.85,2024-01-01T00:00:00,True,baseline
seller_product_0001929,seller_000725,product_001122,84.97,2024-01-01T00:00:00,True,baseline
seller_product_0001930,seller_000864,product_001122,81.07,2024-01-01T00:00:00,True,baseline
seller_product_0001931,seller_000022,product_001123,170.21,2024-01-01T00:00:00,True,baseline
seller_product_0001932,seller_000097,product_001124,226.75,2024-01-01T00:00:00,True,baseline
seller_product_0001933,seller_000544,product_001125,45.65,2024-01-01T00:00:00,True,baseline
seller_product_0001934,seller_000350,product_001126,32.92,2024-01-01T00:00:00,True,baseline
seller_product_0001935,seller_001035,product_001127,94.21,2024-01-01T00:00:00,True,baseline
seller_product_0001936,seller_000134,product_001128,44.96,2024-01-01T00:00:00,True,baseline
seller_product_0001937,seller_000384,product_001128,46.63,2024-01-01T00:00:00,True,baseline
seller_product_0001938,seller_000472,product_001128,41.02,2024-01-01T00:00:00,True,baseline
seller_product_0001939,seller_000880,product_001128,39.97,2024-01-01T00:00:00,True,baseline
seller_product_0001940,seller_001139,product_001129,64.66,2024-01-01T00:00:00,True,baseline
seller_product_0001941,seller_000066,product_001130,69.78,2024-01-01T00:00:00,True,baseline
seller_product_0001942,seller_000729,product_001130,66.13,2024-01-01T00:00:00,True,baseline
seller_product_0001943,seller_000438,product_001131,173.27,2024-01-01T00:00:00,True,baseline
seller_product_0001944,seller_000559,product_001131,163.4,2024-01-01T00:00:00,True,baseline
seller_product_0001945,seller_000705,product_001131,152.3,2024-01-01T00:00:00,True,baseline
seller_product_0001946,seller_000025,product_001132,46.27,2024-01-01T00:00:00,True,baseline
seller_product_0001947,seller_000790,product_001133,68.16,2024-01-01T00:00:00,True,baseline
seller_product_0001948,seller_000800,product_001133,69.46,2024-01-01T00:00:00,True,baseline
seller_product_0001949,seller_000130,product_001134,164.36,2024-01-01T00:00:00,True,baseline
seller_product_0001950,seller_000233,product_001134,183.62,2024-01-01T00:00:00,True,baseline
seller_product_0001951,seller_000178,product_001135,14.2,2024-01-01T00:00:00,True,baseline
seller_product_0001952,seller_000607,product_001136,55.18,2024-01-01T00:00:00,True,baseline
seller_product_0001953,seller_000155,product_001137,63.03,2024-01-01T00:00:00,True,baseline
seller_product_0001954,seller_000005,product_001138,76.0,2024-01-01T00:00:00,True,baseline
seller_product_0001955,seller_000729,product_001138,76.25,2024-01-01T00:00:00,True,baseline
seller_product_0001956,seller_000906,product_001138,77.52,2024-01-01T00:00:00,True,baseline
seller_product_0001957,seller_001186,product_001138,70.31,2024-01-01T00:00:00,True,baseline
seller_product_0001958,seller_000550,product_001139,24.86,2024-01-01T00:00:00,True,baseline
seller_product_0001959,seller_000669,product_001140,165.12,2024-01-01T00:00:00,True,baseline
seller_product_0001960,seller_000842,product_001140,179.27,2024-01-01T00:00:00,True,baseline
seller_product_0001961,seller_001002,product_001141,62.14,2024-01-01T00:00:00,True,baseline
seller_product_0001962,seller_001094,product_001141,72.85,2024-01-01T00:00:00,True,baseline
seller_product_0001963,seller_000152,product_001142,71.38,2024-01-01T00:00:00,True,baseline
seller_product_0001964,seller_000343,product_001142,74.25,2024-01-01T00:00:00,True,baseline
seller_product_0001965,seller_000864,product_001142,56.45,2024-01-01T00:00:00,True,baseline
seller_product_0001966,seller_001096,product_001142,65.95,2024-01-01T00:00:00,True,baseline
seller_product_0001967,seller_000341,product_001143,26.99,2024-01-01T00:00:00,True,baseline
seller_product_0001968,seller_000766,product_001143,27.23,2024-01-01T00:00:00,True,baseline
seller_product_0001969,seller_000766,product_001144,65.9,2024-01-01T00:00:00,True,baseline
seller_product_0001970,seller_001038,product_001145,51.06,2024-01-01T00:00:00,True,baseline
seller_product_0001971,seller_001046,product_001146,16.76,2024-01-01T00:00:00,True,baseline
seller_product_0001972,seller_000707,product_001147,15.33,2024-01-01T00:00:00,True,baseline
seller_product_0001973,seller_001186,product_001147,13.81,2024-01-01T00:00:00,True,baseline
seller_product_0001974,seller_000846,product_001148,17.59,2024-01-01T00:00:00,True,baseline
seller_product_0001975,seller_000941,product_001149,90.57,2024-01-01T00:00:00,True,baseline
seller_product_0001976,seller_000666,product_001150,47.38,2024-01-01T00:00:00,True,baseline
seller_product_0001977,seller_000956,product_001150,43.3,2024-01-01T00:00:00,True,baseline
seller_product_0001978,seller_000011,product_001151,58.66,2024-01-01T00:00:00,True,baseline
seller_product_0001979,seller_000349,product_001151,63.28,2024-01-01T00:00:00,True,baseline
seller_product_0001980,seller_000396,product_001151,62.32,2024-01-01T00:00:00,True,baseline
seller_product_0001981,seller_000421,product_001151,58.92,2024-01-01T00:00:00,True,baseline
seller_product_0001982,seller_000247,product_001152,19.03,2024-01-01T00:00:00,True,baseline
seller_product_0001983,seller_000266,product_001153,24.97,2024-01-01T00:00:00,True,baseline
seller_product_0001984,seller_000964,product_001153,22.72,2024-01-01T00:00:00,True,baseline
seller_product_0001985,seller_000640,product_001154,100.75,2024-01-01T00:00:00,True,baseline
seller_product_0001986,seller_000349,product_001155,19.51,2024-01-01T00:00:00,True,baseline
seller_product_0001987,seller_000724,product_001155,20.89,2024-01-01T00:00:00,True,baseline
seller_product_0001988,seller_000906,product_001155,23.94,2024-01-01T00:00:00,True,baseline
seller_product_0001989,seller_001042,product_001155,18.49,2024-01-01T00:00:00,True,baseline
seller_product_0001990,seller_000703,product_001156,172.99,2024-01-01T00:00:00,True,baseline
seller_product_0001991,seller_001068,product_001157,96.31,2024-01-01T00:00:00,True,baseline
seller_product_0001992,seller_000680,product_001158,24.73,2024-01-01T00:00:00,True,baseline
seller_product_0001993,seller_000021,product_001159,27.09,2024-01-01T00:00:00,True,baseline
seller_product_0001994,seller_000060,product_001159,25.83,2024-01-01T00:00:00,True,baseline
seller_product_0001995,seller_000483,product_001159,25.2,2024-01-01T00:00:00,True,baseline
seller_product_0001996,seller_000906,product_001159,27.02,2024-01-01T00:00:00,True,baseline
seller_product_0001997,seller_000670,product_001160,36.21,2024-01-01T00:00:00,True,baseline
seller_product_0001998,seller_000764,product_001161,29.94,2024-01-01T00:00:00,True,baseline
seller_product_0001999,seller_001183,product_001161,30.68,2024-01-01T00:00:00,True,baseline
seller_product_0002000,seller_000864,product_001162,30.29,2024-01-01T00:00:00,True,baseline
seller_product_0002001,seller_000755,product_001163,101.44,2024-01-01T00:00:00,True,baseline
seller_product_0002002,seller_000758,product_001163,97.43,2024-01-01T00:00:00,True,baseline
seller_product_0002003,seller_000794,product_001163,101.51,2024-01-01T00:00:00,True,baseline
seller_product_0002004,seller_001039,product_001163,103.52,2024-01-01T00:00:00,True,baseline
seller_product_0002005,seller_000001,product_001164,97.92,2024-01-01T00:00:00,True,baseline
seller_product_0002006,seller_000200,product_001164,110.96,2024-01-01T00:00:00,True,baseline
seller_product_0002007,seller_000656,product_001165,17.66,2024-01-01T00:00:00,True,baseline
seller_product_0002008,seller_000677,product_001165,17.13,2024-01-01T00:00:00,True,baseline
seller_product_0002009,seller_000361,product_001166,44.1,2024-01-01T00:00:00,True,baseline
seller_product_0002010,seller_000543,product_001166,37.34,2024-01-01T00:00:00,True,baseline
seller_product_0002011,seller_000864,product_001166,38.77,2024-01-01T00:00:00,True,baseline
seller_product_0002012,seller_000898,product_001167,89.81,2024-01-01T00:00:00,True,baseline
seller_product_0002013,seller_000666,product_001168,88.17,2024-01-01T00:00:00,True,baseline
seller_product_0002014,seller_000623,product_001169,179.33,2024-01-01T00:00:00,True,baseline
seller_product_0002015,seller_000103,product_001170,27.5,2024-01-01T00:00:00,True,baseline
seller_product_0002016,seller_000468,product_001170,29.51,2024-01-01T00:00:00,True,baseline
seller_product_0002017,seller_001068,product_001170,27.31,2024-01-01T00:00:00,True,baseline
seller_product_0002018,seller_000979,product_001171,41.99,2024-01-01T00:00:00,True,baseline
seller_product_0002019,seller_000246,product_001172,212.84,2024-01-01T00:00:00,True,baseline
seller_product_0002020,seller_000972,product_001173,20.86,2024-01-01T00:00:00,True,baseline
seller_product_0002021,seller_001153,product_001174,123.13,2024-01-01T00:00:00,True,baseline
seller_product_0002022,seller_000269,product_001175,72.3,2024-01-01T00:00:00,True,baseline
seller_product_0002023,seller_000666,product_001175,59.44,2024-01-01T00:00:00,True,baseline
seller_product_0002024,seller_000693,product_001175,63.65,2024-01-01T00:00:00,True,baseline
seller_product_0002025,seller_000889,product_001175,63.25,2024-01-01T00:00:00,True,baseline
seller_product_0002026,seller_000965,product_001176,40.82,2024-01-01T00:00:00,True,baseline
seller_product_0002027,seller_000117,product_001177,19.3,2024-01-01T00:00:00,True,baseline
seller_product_0002028,seller_000269,product_001177,18.32,2024-01-01T00:00:00,True,baseline
seller_product_0002029,seller_000382,product_001178,138.3,2024-01-01T00:00:00,True,baseline
seller_product_0002030,seller_001024,product_001178,133.78,2024-01-01T00:00:00,True,baseline
seller_product_0002031,seller_001173,product_001178,127.69,2024-01-01T00:00:00,True,baseline
seller_product_0002032,seller_000311,product_001179,229.31,2024-01-01T00:00:00,True,baseline
seller_product_0002033,seller_000847,product_001180,85.53,2024-01-01T00:00:00,True,baseline
seller_product_0002034,seller_000432,product_001181,44.32,2024-01-01T00:00:00,True,baseline
seller_product_0002035,seller_000074,product_001182,51.53,2024-01-01T00:00:00,True,baseline
seller_product_0002036,seller_000181,product_001182,51.56,2024-01-01T00:00:00,True,baseline
seller_product_0002037,seller_000809,product_001182,51.17,2024-01-01T00:00:00,True,baseline
seller_product_0002038,seller_000993,product_001182,45.74,2024-01-01T00:00:00,True,baseline
seller_product_0002039,seller_000118,product_001183,47.59,2024-01-01T00:00:00,True,baseline
seller_product_0002040,seller_000294,product_001183,47.53,2024-01-01T00:00:00,True,baseline
seller_product_0002041,seller_000913,product_001184,199.96,2024-01-01T00:00:00,True,baseline
seller_product_0002042,seller_000032,product_001185,70.93,2024-01-01T00:00:00,True,baseline
seller_product_0002043,seller_000467,product_001186,161.45,2024-01-01T00:00:00,True,baseline
seller_product_0002044,seller_000878,product_001187,51.84,2024-01-01T00:00:00,True,baseline
seller_product_0002045,seller_001121,product_001187,57.41,2024-01-01T00:00:00,True,baseline
seller_product_0002046,seller_001020,product_001188,29.93,2024-01-01T00:00:00,True,baseline
seller_product_0002047,seller_000269,product_001189,81.05,2024-01-01T00:00:00,True,baseline
seller_product_0002048,seller_000920,product_001189,75.74,2024-01-01T00:00:00,True,baseline
seller_product_0002049,seller_001130,product_001190,343.14,2024-01-01T00:00:00,True,baseline
seller_product_0002050,seller_000134,product_001191,54.65,2024-01-01T00:00:00,True,baseline
seller_product_0002051,seller_000749,product_001192,92.67,2024-01-01T00:00:00,True,baseline
seller_product_0002052,seller_000432,product_001193,429.44,2024-01-01T00:00:00,True,baseline
seller_product_0002053,seller_000650,product_001193,423.41,2024-01-01T00:00:00,True,baseline
seller_product_0002054,seller_000800,product_001193,469.01,2024-01-01T00:00:00,True,baseline
seller_product_0002055,seller_000136,product_001194,24.41,2024-01-01T00:00:00,True,baseline
seller_product_0002056,seller_001078,product_001194,19.47,2024-01-01T00:00:00,True,baseline
seller_product_0002057,seller_000315,product_001195,166.94,2024-01-01T00:00:00,True,baseline
seller_product_0002058,seller_000412,product_001195,173.65,2024-01-01T00:00:00,True,baseline
seller_product_0002059,seller_000607,product_001195,180.99,2024-01-01T00:00:00,True,baseline
