customer_id,customer_unique_id,customer_state,customer_city,customer_region,customer_zip_prefix,customer_segment,customer_lifecycle_stage,created_at
customer_002192,customer_unique_002192,MI,Detroit,Midwest,43629,occasional_buyer,at_risk,2024-01-01T00:00:00
customer_002193,customer_unique_002193,TX,Dallas,South,09022,one_time_buyer,at_risk,2024-01-01T00:00:00
customer_002194,customer_unique_002194,PA,Pittsburgh,Northeast,71060,discount_sensitive,active,2024-01-01T00:00:00
customer_002195,customer_unique_002195,LA,New Orleans,South,95465,one_time_buyer,at_risk,2024-01-01T00:00:00
customer_002196,customer_unique_002196,NH,Manchester,Northeast,61890,one_time_buyer,returning,2024-01-01T00:00:00
customer_002197,customer_unique_002197,FL,Tampa,South,88445,discount_sensitive,new,2024-01-01T00:00:00
customer_002198,customer_unique_002198,OH,Columbus,Midwest,44555,one_time_buyer,new,2024-02-10T00:00:00
customer_002199,customer_unique_002199,TX,Austin,South,94733,one_time_buyer,active,2024-01-13T00:00:00
customer_002200,customer_unique_002200,NJ,Newark,Northeast,22195,occasional_buyer,active,2024-06-29T00:00:00
customer_002201,customer_unique_002201,IL,Springfield,Midwest,43414,occasional_buyer,new,2024-01-01T00:00:00
customer_002202,customer_unique_002202,MA,Worcester,Northeast,27391,one_time_buyer,new,2024-05-20T00:00:00
customer_002203,customer_unique_002203,CA,San Diego,West,39406,discount_sensitive,new,2024-03-11T00:00:00
customer_002204,customer_unique_002204,NV,Las Vegas,West,31094,one_time_buyer,active,2024-01-01T00:00:00
customer_002205,customer_unique_002205,CA,Sacramento,West,08022,one_time_buyer,active,2024-01-01T00:00:00
customer_002206,customer_unique_002206,OH,Columbus,Midwest,92464,one_time_buyer,active,2024-01-01T00:00:00
customer_002207,customer_unique_002207,CA,Sacramento,West,97302,discount_sensitive,new,2024-01-01T00:00:00
customer_002208,customer_unique_002208,TX,Houston,South,58603,one_time_buyer,active,2024-05-30T00:00:00
customer_002209,customer_unique_002209,LA,New Orleans,South,10020,category_loyal,new,2024-01-01T00:00:00
customer_002210,customer_unique_002210,FL,Jacksonville,South,89926,one_time_buyer,at_risk,2024-06-15T00:00:00
customer_002211,customer_unique_002211,CA,Sacramento,West,45911,occasional_buyer,active,2024-01-01T00:00:00
customer_002212,customer_unique_002212,ID,Idaho Falls,West,93721,occasional_buyer,active,2024-01-01T00:00:00
customer_002213,customer_unique_002213,FL,Tampa,South,19633,occasional_buyer,returning,2024-02-25T00:00:00
customer_002214,customer_unique_002214,AR,Fayetteville,South,97736,one_time_buyer,active,2024-01-01T00:00:00
customer_002215,customer_unique_002215,ME,Bangor,Northeast,52292,occasional_buyer,at_risk,2024-01-01T00:00:00
customer_002216,customer_unique_002216,TX,Austin,South,71404,occasional_buyer,new,2024-01-01T00:00:00
customer_002217,customer_unique_002217,TX,Dallas,South,59228,high_value_buyer,new,2024-01-01T00:00:00
customer_002218,customer_unique_002218,TX,Austin,South,02435,one_time_buyer,new,2024-01-01T00:00:00
customer_002219,customer_unique_002219,TX,Houston,South,35907,occasional_buyer,new,2024-01-01T00:00:00
customer_002220,customer_unique_002220,NE,Lincoln,Midwest,80213,category_loyal,active,2024-03-23T00:00:00
customer_002221,customer_unique_002221,CA,San Diego,West,91657,one_time_buyer,active,2024-01-01T00:00:00
customer_002222,customer_unique_002222,WI,Madison,Midwest,39456,occasional_buyer,at_risk,2024-01-01T00:00:00
customer_002223,customer_unique_002223,CO,Colorado Springs,West,94244,category_loyal,active,2024-02-22T00:00:00
customer_002224,customer_unique_002224,OH,Cleveland,Midwest,74324,occasional_buyer,active,2024-01-01T00:00:00
customer_002225,customer_unique_002225,NC,Charlotte,South,80097,occasional_buyer,returning,2024-01-01T00:00:00
customer_002226,customer_unique_002226,MN,Duluth,Midwest,02781,one_time_buyer,active,2024-03-16T00:00:00
customer_002227,customer_unique_002227,CA,Los Angeles,West,05745,discount_sensitive,at_risk,2024-01-01T00:00:00
customer_002228,customer_unique_002228,CA,Los Angeles,West,82942,one_time_buyer,new,2024-01-02T00:00:00
customer_002229,customer_unique_002229,MO,St. Louis,Midwest,45816,discount_sensitive,returning,2024-01-01T00:00:00
customer_002230,customer_unique_002230,NY,Buffalo,Northeast,61360,occasional_buyer,active,2024-01-01T00:00:00
customer_002231,customer_unique_002231,NH,Concord,Northeast,65954,occasional_buyer,new,2024-04-21T00:00:00
customer_002232,customer_unique_002232,FL,Orlando,South,94288,occasional_buyer,returning,2024-01-01T00:00:00
customer_002233,customer_unique_002233,CA,Sacramento,West,59841,occasional_buyer,active,2024-05-15T00:00:00
customer_002234,customer_unique_002234,ME,Portland,Northeast,30724,one_time_buyer,returning,2024-01-01T00:00:00
customer_002235,customer_unique_002235,WA,Spokane,West,80967,one_time_buyer,at_risk,2024-03-20T00:00:00
customer_002236,customer_unique_002236,TX,Houston,South,34146,occasional_buyer,new,2024-02-03T00:00:00
customer_002237,customer_unique_002237,PA,Philadelphia,Northeast,00985,category_loyal,active,2024-01-01T00:00:00
customer_002238,customer_unique_002238,NJ,Jersey City,Northeast,83055,occasional_buyer,active,2024-01-13T00:00:00
customer_002239,customer_unique_002239,TX,Houston,South,96329,one_time_buyer,returning,2024-01-01T00:00:00
customer_002240,customer_unique_002240,MI,Grand Rapids,Midwest,90343,discount_sensitive,returning,2024-01-01T00:00:00
customer_002241,customer_unique_002241,IL,Chicago,Midwest,76830,one_time_buyer,at_risk,2024-01-01T00:00:00
customer_002242,customer_unique_002242,VT,Montpelier,Northeast,56860,one_time_buyer,returning,2024-01-01T00:00:00
customer_002243,customer_unique_002243,CO,Colorado Springs,West,45290,one_time_buyer,active,2024-05-17T00:00:00
customer_002244,customer_unique_002244,MN,Duluth,Midwest,17315,occasional_buyer,active,2024-02-08T00:00:00
customer_002245,customer_unique_002245,OH,Cleveland,Midwest,51757,high_value_buyer,active,2024-01-01T00:00:00
customer_002246,customer_unique_002246,MA,Boston,Northeast,80221,category_loyal,active,2024-06-14T00:00:00
customer_002247,customer_unique_002247,CA,Sacramento,West,85145,one_time_buyer,at_risk,2024-06-13T00:00:00
customer_002248,customer_unique_002248,CA,Los Angeles,West,42000,one_time_buyer,new,2024-03-04T00:00:00
customer_002249,customer_unique_002249,OH,Columbus,Midwest,03780,high_value_buyer,at_risk,2024-01-01T00:00:00
customer_002250,customer_unique_002250,CO,Colorado Springs,West,91048,high_value_buyer,returning,2024-01-01T00:00:00
customer_002251,customer_unique_002251,CA,San Diego,West,87541,discount_sensitive,new,2024-03-11T00:00:00
customer_002252,customer_unique_002252,CA,Los Angeles,West,07594,one_time_buyer,returning,2024-01-01T00:00:00
customer_002253,customer_unique_002253,NC,Raleigh,South,77696,one_time_buyer,active,2024-01-01T00:00:00
customer_002254,customer_unique_002254,WV,Charleston,South,43989,occasional_buyer,active,2024-01-01T00:00:00
customer_002255,customer_unique_002255,NC,Raleigh,South,64333,one_time_buyer,returning,2024-01-01T00:00:00
customer_002256,customer_unique_002256,DC,Washington,South,71858,one_time_buyer,at_risk,2024-01-01T00:00:00
customer_002257,customer_unique_002257,MI,Grand Rapids,Midwest,33747,occasional_buyer,active,2024-01-01T00:00:00
customer_002258,customer_unique_002258,OH,Columbus,Midwest,85586,discount_sensitive,returning,2024-01-01T00:00:00
customer_002259,customer_unique_002259,IL,Springfield,Midwest,28176,category_loyal,new,2024-01-01T00:00:00
customer_002260,customer_unique_002260,TX,Austin,South,50330,one_time_buyer,active,2024-02-02T00:00:00
customer_002261,customer_unique_002261,MN,Duluth,Midwest,10993,discount_sensitive,new,2024-01-01T00:00:00
customer_002262,customer_unique_002262,NC,Raleigh,South,04893,discount_sensitive,active,2024-01-01T00:00:00
customer_002263,customer_unique_002263,LA,New Orleans,South,50992,one_time_buyer,returning,2024-01-01T00:00:00
customer_002264,customer_unique_002264,NY,New York,Northeast,23049,category_loyal,new,2024-01-01T00:00:00
customer_002265,customer_unique_002265,RI,Warwick,Northeast,97697,one_time_buyer,active,2024-01-01T00:00:00
customer_002266,customer_unique_002266,WI,Milwaukee,Midwest,34143,one_time_buyer,new,2024-01-01T00:00:00
customer_002267,customer_unique_002267,CA,San Diego,West,02157,one_time_buyer,at_risk,2024-01-01T00:00:00
customer_002268,customer_unique_002268,MI,Grand Rapids,Midwest,70283,discount_sensitive,new,2024-01-01T00:00:00
customer_002269,customer_unique_002269,NY,New York,Northeast,99815,high_value_buyer,active,2024-01-01T00:00:00
customer_002270,customer_unique_002270,GA,Savannah,South,68428,one_time_buyer,at_risk,2024-01-01T00:00:00
customer_002271,customer_unique_002271,GA,Savannah,South,88988,occasional_buyer,active,2024-01-25T00:00:00
customer_002272,customer_unique_002272,FL,Orlando,South,37301,category_loyal,at_risk,2024-01-01T00:00:00
customer_002273,customer_unique_002273,WI,Milwaukee,Midwest,44763,one_time_buyer,at_risk,2024-01-01T00:00:00
customer_002274,customer_unique_002274,IL,Chicago,Midwest,34097,occasional_buyer,new,2024-01-01T00:00:00
customer_002275,customer_unique_002275,AR,Little Rock,South,54504,one_time_buyer,new,2024-01-01T00:00:00
customer_002276,customer_unique_002276,GA,Savannah,South,36385,discount_sensitive,active,2024-01-01T00:00:00
customer_002277,customer_unique_002277,IL,Chicago,Midwest,29086,occasional_buyer,returning,2024-01-01T00:00:00
customer_002278,customer_unique_002278,IL,Chicago,Midwest,97099,occasional_buyer,active,2024-01-01T00:00:00
customer_002279,customer_unique_002279,MT,Billings,West,73840,one_time_buyer,at_risk,2024-01-01T00:00:00
customer_002280,customer_unique_002280,WY,Cheyenne,West,45138,discount_sensitive,returning,2024-01-01T00:00:00
customer_002281,customer_unique_002281,NY,New York,Northeast,46688,discount_sensitive,returning,2024-01-01T00:00:00
customer_002282,customer_unique_002282,NC,Raleigh,South,08278,discount_sensitive,at_risk,2024-01-01T00:00:00
customer_002283,customer_unique_002283,MI,Detroit,Midwest,21448,discount_sensitive,returning,2024-05-21T00:00:00
customer_002284,customer_unique_002284,IL,Chicago,Midwest,19431,category_loyal,at_risk,2024-01-01T00:00:00
customer_002285,customer_unique_002285,FL,Jacksonville,South,42361,one_time_buyer,at_risk,2024-01-01T00:00:00
customer_002286,customer_unique_002286,WI,Milwaukee,Midwest,58042,occasional_buyer,active,2024-01-01T00:00:00
customer_002287,customer_unique_002287,DE,Wilmington,South,96686,high_value_buyer,active,2024-01-01T00:00:00
customer_002288,customer_unique_002288,TX,Austin,South,34331,one_time_buyer,active,2024-01-01T00:00:00
customer_002289,customer_unique_002289,NY,Buffalo,Northeast,36562,high_value_buyer,at_risk,2024-01-01T00:00:00
customer_002290,customer_unique_002290,GA,Savannah,South,25082,occasional_buyer,new,2024-01-01T00:00:00
customer_002291,customer_unique_002291,FL,Jacksonville,South,40769,high_value_buyer,new,2024-01-01T00:00:00
customer_002292,customer_unique_002292,IL,Chicago,Midwest,02791,occasional_buyer,returning,2024-01-01T00:00:00
customer_002293,customer_unique_002293,NJ,Newark,Northeast,55964,one_time_buyer,at_risk,2024-01-01T00:00:00
customer_002294,customer_unique_002294,SC,Charleston,South,44955,one_time_buyer,active,2024-01-01T00:00:00
customer_002295,customer_unique_002295,NY,New York,Northeast,12261,one_time_buyer,active,2024-01-01T00:00:00
customer_002296,customer_unique_002296,TX,Austin,South,12204,one_time_buyer,returning,2024-01-01T00:00:00
customer_002297,customer_unique_002297,NC,Charlotte,South,54538,discount_sensitive,at_risk,2024-01-01T00:00:00
customer_002298,customer_unique_002298,CO,Colorado Springs,West,99779,one_time_buyer,active,2024-01-01T00:00:00
customer_002299,customer_unique_002299,FL,Jacksonville,South,15333,occasional_buyer,returning,2024-01-11T00:00:00
customer_002300,customer_unique_002300,TX,Dallas,South,58860,occasional_buyer,returning,2024-01-01T00:00:00
customer_002301,customer_unique_002301,VA,Richmond,South,58068,one_time_buyer,active,2024-01-01T00:00:00
customer_002302,customer_unique_002302,TX,Austin,South,76899,category_loyal,at_risk,2024-01-01T00:00:00
customer_002303,customer_unique_002303,NC,Charlotte,South,89592,category_loyal,at_risk,2024-01-01T00:00:00
customer_002304,customer_unique_002304,CO,Denver,West,09263,one_time_buyer,active,2024-01-01T00:00:00
customer_002305,customer_unique_002305,IL,Springfield,Midwest,67589,occasional_buyer,returning,2024-01-01T00:00:00
customer_002306,customer_unique_002306,VA,Virginia Beach,South,29832,one_time_buyer,returning,2024-01-01T00:00:00
customer_002307,customer_unique_002307,CA,Los Angeles,West,41227,one_time_buyer,returning,2024-02-25T00:00:00
customer_002308,customer_unique_002308,FL,Orlando,South,11908,one_time_buyer,new,2024-01-01T00:00:00
customer_002309,customer_unique_002309,IL,Chicago,Midwest,74768,high_value_buyer,active,2024-01-01T00:00:00
customer_002310,customer_unique_002310,PA,Philadelphia,Northeast,23361,category_loyal,active,2024-01-01T00:00:00
customer_002311,customer_unique_002311,CA,Los Angeles,West,51960,one_time_buyer,active,2024-01-01T00:00:00
customer_002312,customer_unique_002312,TX,Dallas,South,17773,category_loyal,new,2024-01-01T00:00:00
customer_002313,customer_unique_002313,CA,San Diego,West,78609,one_time_buyer,returning,2024-01-01T00:00:00
customer_002314,customer_unique_002314,TX,Dallas,South,37130,occasional_buyer,returning,2024-01-01T00:00:00
customer_002315,customer_unique_002315,NC,Charlotte,South,97852,occasional_buyer,at_risk,2024-01-01T00:00:00
customer_002316,customer_unique_002316,OH,Columbus,Midwest,23068,occasional_buyer,active,2024-01-01T00:00:00
customer_002317,customer_unique_002317,WA,Spokane,West,74588,one_time_buyer,active,2024-01-01T00:00:00
customer_002318,customer_unique_002318,NE,Omaha,Midwest,86187,one_time_buyer,returning,2024-04-29T00:00:00
customer_002319,customer_unique_002319,FL,Orlando,South,75664,one_time_buyer,active,2024-01-01T00:00:00
customer_002320,customer_unique_002320,MI,Detroit,Midwest,57953,high_value_buyer,active,2024-01-01T00:00:00
customer_002321,customer_unique_002321,FL,Tampa,South,87868,one_time_buyer,active,2024-01-01T00:00:00
customer_002322,customer_unique_002322,SC,Columbia,South,58476,category_loyal,new,2024-01-01T00:00:00
customer_002323,customer_unique_002323,PA,Philadelphia,Northeast,99169,category_loyal,at_risk,2024-04-13T00:00:00
customer_002324,customer_unique_002324,KY,Lexington,South,72320,one_time_buyer,returning,2024-01-01T00:00:00
customer_002325,customer_unique_002325,NY,Albany,Northeast,26260,occasional_buyer,returning,2024-01-01T00:00:00
customer_002326,customer_unique_002326,IA,Des Moines,Midwest,07580,discount_sensitive,active,2024-01-01T00:00:00
customer_002327,customer_unique_002327,SD,Sioux Falls,Midwest,41575,category_loyal,new,2024-01-01T00:00:00
customer_002328,customer_unique_002328,MI,Grand Rapids,Midwest,03205,one_time_buyer,new,2024-01-01T00:00:00
customer_002329,customer_unique_002329,WA,Spokane,West,99098,occasional_buyer,returning,2024-01-01T00:00:00
customer_002330,customer_unique_002330,CO,Colorado Springs,West,26408,discount_sensitive,new,2024-01-01T00:00:00
customer_002331,customer_unique_002331,MI,Grand Rapids,Midwest,43618,high_value_buyer,active,2024-01-01T00:00:00
customer_002332,customer_unique_002332,OH,Columbus,Midwest,72985,discount_sensitive,active,2024-01-01T00:00:00
customer_002333,customer_unique_002333,CA,Los Angeles,West,71490,one_time_buyer,new,2024-01-01T00:00:00
customer_002334,customer_unique_002334,VA,Richmond,South,61824,high_value_buyer,returning,2024-01-01T00:00:00
customer_002335,customer_unique_002335,VA,Richmond,South,92760,one_time_buyer,new,2024-01-01T00:00:00
customer_002336,customer_unique_002336,GA,Savannah,South,55052,discount_sensitive,at_risk,2024-01-01T00:00:00
customer_002337,customer_unique_002337,IL,Springfield,Midwest,63376,one_time_buyer,new,2024-01-01T00:00:00
customer_002338,customer_unique_002338,WV,Morgantown,South,35679,one_time_buyer,returning,2024-05-14T00:00:00
customer_002339,customer_unique_002339,MA,Worcester,Northeast,30617,one_time_buyer,new,2024-01-01T00:00:00
customer_002340,customer_unique_002340,NY,Albany,Northeast,93364,occasional_buyer,returning,2024-01-01T00:00:00
customer_002341,customer_unique_002341,GA,Savannah,South,91535,one_time_buyer,active,2024-04-16T00:00:00
customer_002342,customer_unique_002342,CA,San Diego,West,38182,occasional_buyer,at_risk,2024-01-01T00:00:00
customer_002343,customer_unique_002343,NY,Albany,Northeast,68793,one_time_buyer,at_risk,2024-01-11T00:00:00
customer_002344,customer_unique_002344,NJ,Jersey City,Northeast,66965,high_value_buyer,returning,2024-01-01T00:00:00
customer_002345,customer_unique_002345,CA,San Diego,West,61099,occasional_buyer,new,2024-01-09T00:00:00
customer_002346,customer_unique_002346,MI,Detroit,Midwest,81686,discount_sensitive,returning,2024-01-01T00:00:00
customer_002347,customer_unique_002347,AL,Montgomery,South,60354,high_value_buyer,active,2024-01-01T00:00:00
customer_002348,customer_unique_002348,WV,Charleston,South,08466,occasional_buyer,at_risk,2024-04-20T00:00:00
customer_002349,customer_unique_002349,OK,Oklahoma City,South,96451,discount_sensitive,new,2024-06-22T00:00:00
customer_002350,customer_unique_002350,CA,San Diego,West,82723,occasional_buyer,new,2024-01-01T00:00:00
customer_002351,customer_unique_002351,MI,Detroit,Midwest,82352,category_loyal,returning,2024-01-01T00:00:00
customer_002352,customer_unique_002352,PA,Philadelphia,Northeast,53625,high_value_buyer,active,2024-02-21T00:00:00
customer_002353,customer_unique_002353,LA,Baton Rouge,South,10735,one_time_buyer,returning,2024-05-10T00:00:00
customer_002354,customer_unique_002354,TX,Austin,South,54380,one_time_buyer,active,2024-01-01T00:00:00
customer_002355,customer_unique_002355,ID,Idaho Falls,West,19130,one_time_buyer,returning,2024-01-01T00:00:00
customer_002356,customer_unique_002356,NH,Manchester,Northeast,34341,occasional_buyer,new,2024-05-25T00:00:00
customer_002357,customer_unique_002357,WI,Madison,Midwest,95887,occasional_buyer,returning,2024-01-01T00:00:00
customer_002358,customer_unique_002358,CA,San Diego,West,23222,occasional_buyer,returning,2024-01-01T00:00:00
customer_002359,customer_unique_002359,CA,Sacramento,West,17711,one_time_buyer,returning,2024-01-01T00:00:00
customer_002360,customer_unique_002360,UT,Salt Lake City,West,63434,one_time_buyer,new,2024-01-01T00:00:00
customer_002361,customer_unique_002361,OH,Columbus,Midwest,48652,one_time_buyer,active,2024-01-01T00:00:00
customer_002362,customer_unique_002362,TX,Dallas,South,79028,one_time_buyer,active,2024-01-01T00:00:00
customer_002363,customer_unique_002363,CA,Sacramento,West,61392,high_value_buyer,active,2024-05-14T00:00:00
customer_002364,customer_unique_002364,NC,Charlotte,South,55733,one_time_buyer,returning,2024-01-01T00:00:00
customer_002365,customer_unique_002365,IA,Cedar Rapids,Midwest,45176,occasional_buyer,active,2024-06-25T00:00:00
customer_002366,customer_unique_002366,PA,Pittsburgh,Northeast,01244,occasional_buyer,new,2024-01-01T00:00:00
customer_002367,customer_unique_002367,PA,Pittsburgh,Northeast,22034,one_time_buyer,new,2024-01-01T00:00:00
customer_002368,customer_unique_002368,OH,Cleveland,Midwest,20945,one_time_buyer,active,2024-01-01T00:00:00
customer_002369,customer_unique_002369,FL,Jacksonville,South,67810,one_time_buyer,active,2024-01-09T00:00:00
customer_002370,customer_unique_002370,CA,San Diego,West,64712,occasional_buyer,active,2024-01-01T00:00:00
customer_002371,customer_unique_002371,TX,Houston,South,81366,occasional_buyer,returning,2024-01-01T00:00:00
customer_002372,customer_unique_002372,HI,Honolulu,West,67060,one_time_buyer,new,2024-01-01T00:00:00
customer_002373,customer_unique_002373,IL,Chicago,Midwest,02360,one_time_buyer,new,2024-01-01T00:00:00
customer_002374,customer_unique_002374,OK,Tulsa,South,16235,one_time_buyer,active,2024-01-01T00:00:00
customer_002375,customer_unique_002375,TX,Dallas,South,95824,occasional_buyer,new,2024-01-01T00:00:00
customer_002376,customer_unique_002376,PA,Philadelphia,Northeast,27190,one_time_buyer,active,2024-01-21T00:00:00
customer_002377,customer_unique_002377,TN,Nashville,South,78998,one_time_buyer,returning,2024-01-01T00:00:00
customer_002378,customer_unique_002378,TX,Houston,South,09291,occasional_buyer,returning,2024-01-01T00:00:00
customer_002379,customer_unique_002379,MO,Kansas City,Midwest,31107,occasional_buyer,at_risk,2024-01-01T00:00:00
customer_002380,customer_unique_002380,CA,San Diego,West,93643,occasional_buyer,active,2024-04-25T00:00:00
customer_002381,customer_unique_002381,CA,San Diego,West,73131,one_time_buyer,new,2024-06-06T00:00:00
customer_002382,customer_unique_002382,RI,Warwick,Northeast,18373,occasional_buyer,returning,2024-01-01T00:00:00
customer_002383,customer_unique_002383,CA,Sacramento,West,65377,category_loyal,active,2024-01-01T00:00:00
customer_002384,customer_unique_002384,MO,St. Louis,Midwest,31653,occasional_buyer,active,2024-01-01T00:00:00
customer_002385,customer_unique_002385,VA,Richmond,South,42924,category_loyal,returning,2024-01-01T00:00:00
customer_002386,customer_unique_002386,NY,New York,Northeast,52543,one_time_buyer,at_risk,2024-01-01T00:00:00
customer_002387,customer_unique_002387,CA,Sacramento,West,68779,high_value_buyer,active,2024-01-01T00:00:00
customer_002388,customer_unique_002388,NC,Raleigh,South,07657,discount_sensitive,returning,2024-01-01T00:00:00
customer_002389,customer_unique_002389,FL,Jacksonville,South,72618,occasional_buyer,returning,2024-01-01T00:00:00
customer_002390,customer_unique_002390,MI,Grand Rapids,Midwest,02841,occasional_buyer,at_risk,2024-01-01T00:00:00
customer_002391,customer_unique_002391,TX,Houston,South,55809,occasional_buyer,at_risk,2024-01-17T00:00:00
customer_002392,customer_unique_002392,RI,Warwick,Northeast,01424,category_loyal,new,2024-05-06T00:00:00
customer_002393,customer_unique_002393,MD,Baltimore,South,59504,one_time_buyer,active,2024-01-01T00:00:00
customer_002394,customer_unique_002394,IL,Springfield,Midwest,89677,occasional_buyer,active,2024-01-01T00:00:00
customer_002395,customer_unique_002395,ID,Boise,West,35399,discount_sensitive,active,2024-02-03T00:00:00
customer_002396,customer_unique_002396,FL,Tampa,South,13500,occasional_buyer,active,2024-01-01T00:00:00
customer_002397,customer_unique_002397,PA,Pittsburgh,Northeast,02892,one_time_buyer,new,2024-01-01T00:00:00
customer_002398,customer_unique_002398,FL,Tampa,South,55851,high_value_buyer,returning,2024-01-01T00:00:00
customer_002399,customer_unique_002399,KY,Louisville,South,80223,one_time_buyer,active,2024-01-01T00:00:00
customer_002400,customer_unique_002400,CT,Hartford,Northeast,30115,occasional_buyer,new,2024-01-01T00:00:00
customer_002401,customer_unique_002401,PA,Philadelphia,Northeast,47810,high_value_buyer,at_risk,2024-01-01T00:00:00
customer_002402,customer_unique_002402,RI,Providence,Northeast,54050,one_time_buyer,new,2024-01-01T00:00:00
customer_002403,customer_unique_002403,GA,Atlanta,South,61994,category_loyal,returning,2024-01-01T00:00:00
customer_002404,customer_unique_002404,IL,Chicago,Midwest,97508,one_time_buyer,active,2024-01-01T00:00:00
customer_002405,customer_unique_002405,TX,Houston,South,26782,discount_sensitive,new,2024-01-01T00:00:00
customer_002406,customer_unique_002406,NY,Buffalo,Northeast,74077,one_time_buyer,active,2024-01-01T00:00:00
customer_002407,customer_unique_002407,CA,San Diego,West,65616,occasional_buyer,active,2024-01-01T00:00:00
customer_002408,customer_unique_002408,CA,San Diego,West,17977,one_time_buyer,active,2024-01-01T00:00:00
customer_002409,customer_unique_002409,SD,Sioux Falls,Midwest,95396,high_value_buyer,active,2024-01-11T00:00:00
customer_002410,customer_unique_002410,NY,New York,Northeast,59828,one_time_buyer,returning,2024-01-01T00:00:00
customer_002411,customer_unique_002411,TX,Austin,South,26216,one_time_buyer,new,2024-01-01T00:00:00
customer_002412,customer_unique_002412,IL,Springfield,Midwest,34035,one_time_buyer,active,2024-01-01T00:00:00
customer_002413,customer_unique_002413,PA,Philadelphia,Northeast,69159,one_time_buyer,active,2024-01-01T00:00:00
customer_002414,customer_unique_002414,AR,Little Rock,South,95922,occasional_buyer,active,2024-01-01T00:00:00
customer_002415,customer_unique_002415,IL,Chicago,Midwest,64276,one_time_buyer,new,2024-01-01T00:00:00
customer_002416,customer_unique_002416,WY,Cheyenne,West,10004,discount_sensitive,returning,2024-01-01T00:00:00
customer_002417,customer_unique_002417,TX,Houston,South,47763,occasional_buyer,active,2024-01-01T00:00:00
customer_002418,customer_unique_002418,PA,Philadelphia,Northeast,20923,discount_sensitive,active,2024-01-22T00:00:00
customer_002419,customer_unique_002419,MN,Duluth,Midwest,90960,one_time_buyer,returning,2024-01-27T00:00:00
customer_002420,customer_unique_002420,AR,Fayetteville,South,71148,discount_sensitive,active,2024-01-01T00:00:00
customer_002421,customer_unique_002421,WA,Spokane,West,73129,one_time_buyer,new,2024-01-01T00:00:00
customer_002422,customer_unique_002422,NY,Albany,Northeast,71568,occasional_buyer,returning,2024-01-01T00:00:00
customer_002423,customer_unique_002423,CA,Sacramento,West,96048,occasional_buyer,new,2024-01-01T00:00:00
customer_002424,customer_unique_002424,KS,Wichita,Midwest,21207,one_time_buyer,at_risk,2024-03-11T00:00:00
customer_002425,customer_unique_002425,CA,Los Angeles,West,24130,occasional_buyer,returning,2024-05-06T00:00:00
customer_002426,customer_unique_002426,GA,Atlanta,South,46992,occasional_buyer,new,2024-01-01T00:00:00
customer_002427,customer_unique_002427,NY,Buffalo,Northeast,85119,one_time_buyer,returning,2024-01-01T00:00:00
customer_002428,customer_unique_002428,IL,Chicago,Midwest,06866,one_time_buyer,active,2024-01-01T00:00:00
customer_002429,customer_unique_002429,FL,Tampa,South,74102,occasional_buyer,returning,2024-01-01T00:00:00
customer_002430,customer_unique_002430,MN,Minneapolis,Midwest,26277,occasional_buyer,active,2024-01-01T00:00:00
customer_002431,customer_unique_002431,OH,Cleveland,Midwest,06448,discount_sensitive,returning,2024-01-01T00:00:00
customer_002432,customer_unique_002432,IL,Springfield,Midwest,73818,one_time_buyer,active,2024-01-01T00:00:00
customer_002433,customer_unique_002433,AZ,Tucson,West,33778,one_time_buyer,new,2024-01-01T00:00:00
customer_002434,customer_unique_002434,WV,Charleston,South,26562,one_time_buyer,returning,2024-01-01T00:00:00
customer_002435,customer_unique_002435,NY,Albany,Northeast,41508,one_time_buyer,returning,2024-01-01T00:00:00
customer_002436,customer_unique_002436,GA,Atlanta,South,29531,occasional_buyer,at_risk,2024-01-01T00:00:00
customer_002437,customer_unique_002437,UT,Salt Lake City,West,17183,one_time_buyer,returning,2024-01-01T00:00:00
customer_002438,customer_unique_002438,ID,Idaho Falls,West,15034,occasional_buyer,new,2024-01-01T00:00:00
customer_002439,customer_unique_002439,TX,Austin,South,51845,discount_sensitive,returning,2024-01-01T00:00:00
customer_002440,customer_unique_002440,TX,Austin,South,17820,occasional_buyer,returning,2024-01-01T00:00:00
customer_002441,customer_unique_002441,NY,New York,Northeast,47258,high_value_buyer,returning,2024-01-01T00:00:00
customer_002442,customer_unique_002442,NY,New York,Northeast,58766,one_time_buyer,active,2024-01-01T00:00:00
customer_002443,customer_unique_002443,CA,San Diego,West,81653,category_loyal,at_risk,2024-05-23T00:00:00
customer_002444,customer_unique_002444,VT,Montpelier,Northeast,18913,one_time_buyer,returning,2024-05-09T00:00:00
customer_002445,customer_unique_002445,PA,Pittsburgh,Northeast,37825,one_time_buyer,active,2024-01-01T00:00:00
customer_002446,customer_unique_002446,MN,Duluth,Midwest,07986,one_time_buyer,active,2024-01-01T00:00:00
customer_002447,customer_unique_002447,NJ,Jersey City,Northeast,68495,occasional_buyer,new,2024-06-05T00:00:00
customer_002448,customer_unique_002448,AK,Anchorage,West,47506,high_value_buyer,returning,2024-01-01T00:00:00
customer_002449,customer_unique_002449,IA,Des Moines,Midwest,18295,category_loyal,new,2024-02-18T00:00:00
customer_002450,customer_unique_002450,FL,Jacksonville,South,36832,occasional_buyer,active,2024-01-01T00:00:00
customer_002451,customer_unique_002451,PA,Philadelphia,Northeast,72569,category_loyal,returning,2024-01-01T00:00:00
